"wavelength","hs_wt_ox","hs_wt_red","hs_mut_ox","hs_mut_red","hs_dsred_ox","hs_dsred_red"
486.0130615,0.03470961004,0.03043838777,0.04384506494,0.03669757396,0.05266739056,0.03986391798
485.5190125,0.03478863463,0.03065351024,0.04392553866,0.03676388785,0.05291226506,0.04010658711
484.9867859,0.03465642408,0.03069729358,0.04395051301,0.03687129542,0.0530006066,0.04005046561
484.4925537,0.0349204354,0.03084734082,0.04398190603,0.03680476546,0.05310175195,0.04021954164
483.9982605,0.03498667479,0.03098656982,0.04399531335,0.03691841289,0.05329632387,0.04054887965
483.5039673,0.03520013392,0.03108124062,0.04412002489,0.0370455347,0.0534670949,0.04070441797
483.009552,0.03518461064,0.031148009,0.04421295971,0.03688676283,0.05349672586,0.04068133235
482.5151367,0.03519606218,0.03121439926,0.04420439154,0.03708190471,0.05365749821,0.04077069089
481.9826355,0.03517767787,0.03108544089,0.04433438182,0.03705977276,0.0536785312,0.04076560214
481.4880676,0.03515123576,0.03091004305,0.04429072142,0.03709490225,0.05365483463,0.04069535062
480.9935303,0.03540179133,0.03091229498,0.04450312629,0.03726364672,0.05400332063,0.04087713361
480.4989014,0.03543804958,0.03079837561,0.04470005259,0.03733929992,0.05396371707,0.04093859717
480.0042419,0.03547228873,0.03062762134,0.04476226494,0.03714308888,0.05403509736,0.04066515714
479.5094604,0.0356025286,0.03062434308,0.04482778162,0.0374160111,0.05423469469,0.04076429456
479.0147705,0.03566665202,0.03060553968,0.0449956283,0.03736037388,0.05426493287,0.04079164937
478.481842,0.03563391417,0.03035484999,0.04491954669,0.03737777844,0.05430872738,0.04072744772
477.986969,0.03573556244,0.03017891385,0.04508860782,0.03736034408,0.05420196429,0.04050324112
477.4920349,0.03573494405,0.02997309528,0.04512349889,0.03732829913,0.05423140898,0.04047317803
476.9971313,0.03591005132,0.03001067787,0.04522420466,0.03732496873,0.05424287543,0.04035731778
476.5020752,0.03593735397,0.03000321798,0.04524293542,0.03735506907,0.05439260229,0.04027625546
476.0070496,0.03591834754,0.02986369282,0.0453424044,0.03718668222,0.05425721779,0.04002633691
475.5119019,0.03622133657,0.02992492169,0.04559899494,0.03749462217,0.05446803942,0.04002727196
475.0167236,0.03632731736,0.0297855325,0.04571697861,0.03743110597,0.0544841513,0.03973937407
474.4833984,0.03631237149,0.02977183647,0.04594351724,0.03735295311,0.05459400639,0.03960584477
